256 256
6.12534e+06 (-364402,-394857) (-107285,-145951) (171411,136445) (-77362.2,98507.6) (153363,-85283) (-8019.92,89490) (84556.2,-106663) (-48069.4,11598.9) (33833,-77062) (-26258.1,10527.5) (42604.2,54620) (68845.1,-138368) (74149.2,64966.4) (-50658.8,30243.9) (-5989.9,-37359) (46339.1,30732.9) (-30843.1,1808.87) (-8247.01,-82346.1) (-2302.78,22252) (4028.01,-9666.66) (-9553.48,-17101) (11104.9,-7108.13) (-22666.4,27346.1) (409.623,-5717.84) (16361.5,-15241.2) (-9657.31,14369.3) (11099,-7047.06) (156.18,-15919) (12528.8,983.816) (468.844,120.769) (-3860.33,-6290.78) (11604.8,-3320.76) (1553.75,13333.5) (-12232,-9071.39) (11427.6,-14770.3) (-5510,16425.5) (-10104.5,-14016.9) (22240.4,5669.78) (-2171.28,1541.41) (5682.72,-9368.89) (6939.2,4240.5) (-1498.74,-5641.62) (2237.1,-1993.85) (-780.263,-10604.1) (12291.5,-6885.61) (-4334.3,5013.11) (2900.62,-6736.68) (6165.53,5973.09) (-4620.92,2530.23) (-1531.02,-3400.17) (5066.14,2210.83) (-2164.08,-8277) (7115.49,-2759.37) (-162.412,-185.376) (8705.89,-6068.46) (6933.04,6699.89) (-8624.53,-11219.8) (5068.95,-560.904) (1242.08,-37.8082) (-3083.98,-6012.67) (11552.1,238.461) (1334.31,-4532.7) (2573.23,-1674.46) (-1563.03,-1.89242) (3426.6,531.375) (665.13,26.3694) (-704.502,-7337.37) (6118.95,-1352.13) (-3584.37,-971.607) (3645.21,-7230.86) (6947.72,416.633) (-9984.03,-2257.81) (6022.76,-9468.78) (390.382,4767.1) (-990.213,-2043.1) (3041.39,-4263.52) (868.537,675.244) (-2966.98,-1561.11) (-1406.74,-556.739) (2819.01,-3697.1) (434.362,882.832) (-38.937,830.253) (3122.34,37.5655) (1837.71,2667.32) (3050.33,-3232.59) (1521.42,-1225.89) (741.483,-1280.64) (4682.23,-4202.38) (2569.72,2199.92) (-28.5237,-448.886) (2104.07,-989.515) (2096.5,1883.73) (-646.897,-4734.69) (4574.14,-96.972) (-1658.87,291.554) (163.754,-1238.74) (1206.17,1661.91) (3275.57,-157.457) (2548.68,825.352) (-754.511,-553.063) (810.268,1281.95) (509.868,-3024.98) (3630.59,-902.346) (1075.68,1370.41) (636.938,-2805.29) (5482.69,-2139.29) (1214.52,-946.54) (-1250.19,-546.727) (4117.8,-575.833) (3675.28,616.893) (3865.06,-529.418) (249.377,-589.291) (2872.47,-897.331) (921.243,929.042) (1604.4,1136.74) (1599.72,-533.447) (758.701,-1534.39) (3693.54,2085.3) (1932.67,-618.279) (1599.39,-1085.11) (2960.48,-7.04755) (-491.121,823.734) (2010.95,-168.77) (2096.41,-551.88) (1412,-35.944) (3947.04,1771.37) (-142.47,655.617) (3027,0.267615) (-142.472,-655.602) (3947.04,-1771.37) (1412.01,35.9557) (2096.4,551.877) (2010.95,168.782) (-491.115,-823.738) (2960.47,7.06546) (1599.39,1085.29) (1932.68,618.301) (3693.55,-2085.31) (758.686,1534.39) (1599.72,533.442) (1604.4,-1136.72) (921.238,-929.041) (2872.48,897.348) (249.375,589.448) (3865.07,529.445) (3675.28,-616.896) (4117.8,575.849) (-1250.2,546.724) (1214.52,946.552) (5482.69,2139.28) (636.919,2805.32) (1075.68,-1370.22) (3630.59,902.36) (509.868,3024.98) (810.267,-1281.94) (-754.512,553.05) (2548.68,-825.34) (3275.56,157.457) (1206.16,-1661.89) (163.753,1238.68) (-1658.87,-291.527) (4574.15,96.9702) (-646.899,4734.71) (2096.5,-1883.73) (2104.07,989.534) (-28.534,448.889) (2569.72,-2199.91) (4682.23,4202.56) (741.479,1280.65) (1521.43,1225.89) (3050.34,3232.6) (1837.71,-2667.33) (3122.37,-37.552) (-38.9415,-830.256) (434.359,-882.822) (2819.01,3697.26) (-1406.73,556.759) (-2966.98,1561.11) (868.537,-675.231) (3041.39,4263.51) (-990.209,2043.11) (390.379,-4767.09) (6022.75,9468.8) (-9984.04,2258) (6947.72,-416.619) (3645.22,7230.85) (-3584.37,971.615) (6118.95,1352.12) (-704.508,7337.38) (665.127,-26.37) (3426.6,-531.359) (-1563.03,2.10636) (2573.22,1674.47) (1334.31,4532.7) (11552.1,-238.45) (-3083.97,6012.66) (1242.09,37.809) (5068.95,560.898) (-8624.54,11219.8) (6933.04,-6699.72) (8705.88,6068.48) (-162.408,185.372) (7115.49,2759.37) (-2164.08,8276.99) (5066.14,-2210.82) (-1531.01,3400.17) (-4620.92,-2530.21) (6165.52,-5972.95) (2900.62,6736.7) (-4334.3,-5013.11) (12291.5,6885.63) (-780.266,10604.1) (2237.09,1993.86) (-1498.74,5641.62) (6939.2,-4240.49) (5682.71,9369.06) (-2171.28,-1541.39) (22240.4,-5669.79) (-10104.5,14016.9) (-5510.01,-16425.5) (11427.6,14770.4) (-12232,9071.37) (1553.75,-13333.5) (11604.8,3320.66) (-3860.34,6290.78) (468.842,-120.77) (12528.8,-983.805) (156.166,15918.9) (11099,7047.06) (-9657.31,-14369.3) (16361.5,15241.2) (409.629,5718) (-22666.4,-27346) (11104.9,7108.11) (-9553.5,17101) (4028.01,9666.63) (-2302.77,-22252) (-8247,82346) (-30843.1,-1808.86) (46339.1,-30732.8) (-5989.9,37359) (-50658.8,-30244) (74149.2,-64966.5) (68845.1,138368) (42604.2,-54620) (-26258.1,-10527.5) (33833,77062) (-48069.4,-11598.7) (84556.2,106663) (-8019.95,-89490) (153363,85283) (-77362.2,-98507.6) (171411,-136445) (-107285,145951) (-364402,394857) 
(123003,344059) (-49534.8,-208718) (-67068.2,56483.2) (-4409.25,5672.33) (95664.5,-67840.8) (80402.7,57506) (46957.6,-37813.2) (12661.2,2532.49) (-62689.1,92375.1) (66081.6,23500.8) (32199.2,-42884.1) (-37483.4,-26272.8) (22884.1,-12910.7) (-29155.8,-64941.1) (56645.4,-21820) (-28295.5,10299) (-16074.4,-45001.7) (14663,-2063.42) (-12917.2,4080.21) (-20607.6,-28067.3) (10233.3,21472.5) (-15659.4,-3034.13) (13916.9,-1585.5) (-8698.89,-23255.4) (16119.1,22627.7) (-26303.2,-1160.07) (16349.2,-22526.4) (-7676.04,10884.4) (-16933.2,5733.47) (-13992.1,-4674.22) (114.398,-3544.84) (-662.142,17773.5) (-13637.9,-5852.54) (17307.5,-15198.7) (1309.59,13062.5) (-6327.96,-12028.7) (20321.1,-6359.95) (-4487.25,12017.3) (-19829.6,-445.938) (2711.07,-4139.24) (-5000.95,1236.56) (989.359,-152.181) (-3150.56,-3321.75) (-3355.81,439.125) (2403.51,7667.03) (-12096.6,6708.42) (3530.07,-12777.1) (-7037.67,7214.85) (-4517.08,-8685.1) (11693.2,1947.1) (-6292.24,2493.54) (4151.64,-1029.53) (-3383.72,9723.38) (-9172.15,-2755.97) (8824.81,3601.57) (-7339.9,-496.735) (1156.49,-9568.13) (4494.55,4375.21) (-9053.19,1987.34) (8807.14,-5008.37) (1483.24,6607.87) (-4393.96,-6094.22) (-237.814,-2812.85) (-392.382,1566.53) (307.541,-1260.32) (-1262.7,-1219.73) (1585.54,-5156.47) (-519.241,4054.32) (-2765.28,-2383.68) (4722.73,-1768.66) (-3347.99,7354.23) (-7244.14,-5280.9) (4661.08,-962.66) (-5727.36,3802.56) (478.264,-6723.54) (-386.672,6644.91) (-1453.94,-1628.1) (-1023.85,-805.994) (-1297.42,27.6859) (-2812.17,520.334) (-2097.95,951.906) (568.046,-1847.15) (-1613.57,133.864) (-432.054,-1347.05) (30.5112,-864.016) (-542.925,2224.6) (-3432.52,-1487.95) (330.503,805.828) (-4705.08,1806.29) (-1817.95,-2225.71) (-326.061,-13.6896) (1058.83,-1276.3) (1025.49,1124.67) (-1314.98,2071.43) (-1477.48,-2403.94) (3569.37,695.746) (-2037.21,796.994) (-5219.97,-1146.27) (1455.55,-1112.77) (1879.4,-304.572) (-280.909,673.285) (-1455.18,-2926.21) (457.774,-262.617) (-2538.51,-183.416) (-25.5349,-2114.95) (-22.8593,2267.99) (-1848.66,-2041.95) (1974.5,1125.13) (450.538,504.776) (-2197.39,-424.104) (8.92136,571.124) (-357.844,1023.2) (69.1488,22.3223) (397.576,-706.072) (1393.93,-174.332) (-412.613,474.48) (2017.88,166.773) (-442.983,-619.265) (-1368.89,1468.35) (338.66,317.921) (807.516,-839.314) (966.936,-745.864) (-815.496,951.82) (-313.287,154.241) (2517.5,138.369) (-160.68,233.655) (825.069,-1699.25) (272.924,-2688.64) (1030.57,2230.83) (-788.232,-415.605) (-197.704,1006.83) (1732.96,-2546.1) (23.0188,3009.39) (553.608,-492.158) (929.205,-2294.96) (976.997,239.174) (-1977.63,-1092.24) (510.235,-143.938) (1005.56,-1800.14) (192.572,-2140.36) (-781.551,1128.5) (1790.39,-2056.33) (373.764,353.555) (1297.17,-1342.93) (1259.51,-2523.77) (866.378,-1134.48) (338.71,-272.809) (773.393,144.406) (3629.08,-3203.69) (165.557,2846.9) (-1433.14,-1888.63) (-482.695,-609.733) (-2749.14,-493.363) (-2051.61,-5039.57) (2161.58,-1410.87) (-1686.98,1921.04) (-624.622,-1965.73) (-403.939,283.236) (-1511.8,2258.03) (-2179.91,1825.1) (-283.958,-620.064) (3459.99,2777.68) (-2947.91,1566.12) (783.825,-3788.98) (3642.25,2978.74) (-1595.69,-1774.98) (3527.42,-211.37) (-3248.6,-1440.3) (-23.2195,-2207.89) (2553.98,-2825.04) (-2833.71,-2126.3) (2546.03,-2933.33) (1254.59,2860.32) (828.391,-1034.58) (-503.482,-1239.45) (420.634,570.923) (-2569.66,-457.156) (724.345,-3153.3) (2256.03,-581.822) (597.766,823.417) (-890.61,-3742.24) (1294.57,-2660.61) (689.424,3151.14) (-1006.73,-3846.64) (3813.46,166.322) (-6248.41,1444.75) (487.481,-10347.5) (2242.07,4768.47) (-3951.8,-1548.07) (10257,-3596.03) (-3214.92,3457.44) (-2821.26,-4204.99) (1285.64,4494.11) (2991.68,-5029.31) (-3740.67,3998.17) (-1304.19,-2412.79) (5149.15,-8078.18) (2859.68,5782.84) (-2624.53,-9130.07) (5018.58,104.268) (-1839.19,6391.35) (-1697.61,-9657.3) (2405.19,2970.26) (-4294.17,-5929.83) (4353.65,-7357.27) (3429.52,4366.63) (1936.47,-9275.25) (3923.18,3764.15) (-10371.9,1761.87) (751.218,-1042.81) (-7099.45,-81.6797) (-1627.69,-9502.47) (5920.46,750.23) (-387.558,-4219.3) (1888.23,2882.03) (-846.873,6188.67) (1515.56,-5203.78) (-5265.35,12734.3) (-11870.2,-6922.48) (9534.39,-12939.4) (13474.2,13028.5) (-12211.9,-5815.78) (16666.3,18.4068) (-725.135,17784.9) (-6570.27,-12898.6) (12949.9,-9167.3) (-2149.43,7118.91) (4436.61,-12259.8) (-12795.2,-15319.5) (16312.1,-2781.01) (-14690.4,7507.01) (-4783.16,-14355.3) (13736.2,3226.84) (-4398.85,18798.8) (-4106.38,-16428.1) (-26086.1,-10471.5) (17687.9,26875.1) (9749.26,2359.72) (-11455.7,-31796.9) (14968.8,28149.1) (-35517.4,40284.6) (14802.9,-81786.4) (35521.9,84474.9) (-80332.6,-39959.3) (71972,31027) (60145,-30145.1) (31127,-37760.4) (-42155.9,18559.8) (183976,-60707.2) (105988,57561.3) (159160,-118787) (301709,-130779) (-475305,776052) (-474746,94521.5) (134613,-210277) (-42086.4,-303621) 
(91335.8,44928.6) (151032,-78155.2) (117506,-227895) (66890.7,14655.1) (-66199.7,-156208) (63808.1,-62616.5) (281.49,-75804.1) (38885.1,2088.35) (-11336.8,-77340.3) (76651.8,11337.6) (15014.7,-31206.8) (-5202.93,-74287.7) (36230.7,-25065.7) (-12146.5,71298.8) (-5984.5,-32293.9) (51893.6,-43125) (-47290.9,4310.47) (-27283.1,-25757.5) (33374.9,-10824.9) (13590.7,-8873.49) (-16021.4,-24347.9) (-10822.3,-14237.2) (-4672.95,32265.6) (11558.9,-25720.4) (-171.036,-17974.9) (12366.8,-6680.45) (4688.82,4949.3) (14893.4,-13781.9) (15565.3,-9472.82) (10438.4,8010.21) (325.644,-7137.45) (4939.21,-5330.98) (15933.3,-6327.42) (-21350,3559.54) (2393.41,-22887.4) (8045.44,6587.68) (-8265.54,-10431.7) (18109,-14024.9) (3796.17,9750.27) (5406.49,-7613.38) (12305.5,-4196.88) (5111.22,315.721) (7299.44,-6184.91) (5999.09,-7036.17) (12314,-13390.3) (9627.66,5900.61) (6680.45,-4330.39) (5823.43,-9313.88) (1393.46,7777.61) (-1104.81,-8637.45) (13809.5,-4306.18) (-1967.6,293.373) (12626.8,-9616.45) (9001.79,191.97) (4440.56,-5805.19) (15869.1,-4380.83) (-5640.55,4649.45) (6188.69,-10114.9) (11444.7,2212.73) (359.22,-4257.4) (5533.33,-12441.4) (7522.33,4177.82) (2551.46,-1335.16) (7843.48,-384.63) (3501.4,-6053.37) (6443.64,3045.39) (-1566.26,-136.109) (7203.17,-7890.42) (8047.29,690.526) (-174.204,-3046.08) (12478.4,-7317.76) (3028.1,5778.45) (-1447.79,-6844.29) (11831.1,-3139.38) (3950.41,1216.42) (727.75,-10568.4) (7516.14,1641.77) (2586.95,-1051.07) (1281.09,-683.568) (6445.61,-3908.35) (54.4358,-1710.51) (6531.1,2956.04) (306.085,-2279.64) (6076.59,768.686) (1596.21,1106.73) (5944.69,917.134) (7064.37,-489.201) (5901.65,-3935.75) (9876.47,49.9254) (4144.11,1779.76) (5450.08,-2811.9) (5779.73,-76.6748) (633.367,-1575.18) (4211.67,-652.48) (6115.8,-1228.32) (3127.76,168.801) (6242.45,-3380.68) (1258.19,2366.66) (4246.61,-1325.2) (2082.85,-2787.64) (5910.49,-2344.19) (6159.47,-1689.5) (4773.82,-1611.16) (6629.28,-210.744) (2313.48,2529.73) (5962.22,-4666.89) (4129.69,1167.28) (696.304,1156.59) (4589.78,-974.41) (5225.25,284.809) (3059.49,-530.928) (3938.94,402.065) (5529.09,101.39) (5727.68,959.266) (3610.93,-561.897) (4660.79,-1324.12) (2757.25,1842.06) (6600.14,-960.433) (4233.1,552.463) (4058.18,-652.926) (4270.96,63.2942) (3051.94,835.009) (3234.67,-812.101) (4164.33,-223.063) (2373.46,-845.04) (3826.73,815.437) (4410.95,944.209) (3620.6,-1063.07) (1705.49,495.091) (2706.86,24.0189) (3949.88,1715.02) (4360.51,1177.71) (2141.74,685.285) (4420.85,1663.85) (2219.54,309.867) (6013.38,3664.02) (3570.08,732.548) (2308.56,1653.8) (4799.28,2290.04) (3811.65,665.249) (2533.32,151.587) (5013.68,526.599) (3546.9,253.129) (2928.77,1933.24) (2519.77,-1042.39) (3332.61,3070.49) (3892.96,1904.76) (2941.22,4829.3) (3259.16,196.015) (4397.32,-1103.37) (5222.31,1100.98) (1145.14,3059.95) (6491.55,753.817) (2764.6,4567.57) (2292.06,534.819) (3517.03,1535.07) (3304.37,1575.33) (2059.3,1504.9) (3845.64,127.214) (2474.84,3362.5) (1949.88,5676) (1702.05,-634.643) (5402.7,1575.63) (-979.828,3368.92) (1410.58,1285.05) (5466.75,3480.06) (-29.9873,534.902) (7702.63,1952.97) (1096.63,7188.95) (-454.634,4230.04) (5712.35,3446.52) (-1356.42,2973.03) (3050.9,-765.977) (4367.19,5083.98) (1411.42,1462.71) (6879.41,4986.76) (647.77,6117.58) (4979.73,4063.25) (-1578.54,2286.42) (6817.37,2995) (1623.3,4202.95) (-2696.36,671.655) (8215,4970.55) (1953.38,10157.9) (-3265.24,1820.88) (10376.3,5376.92) (2012.02,12945.4) (1503.08,-313.581) (7014.61,3096.62) (-1493.16,11034.9) (1637.45,3303.91) (7507.11,5602.02) (-142.014,5819) (10567.5,5340) (1746.86,950.47) (6126.57,7127.31) (-2520.81,5723.17) (-18.1745,-301.371) (1241.96,4559.27) (-7976.3,3951.39) (10154.6,6765.27) (5100.34,8920.46) (103.669,3176.5) (4528.57,14206.6) (-4761.31,6962.63) (1215.44,10734.7) (209.408,6620.39) (5816.25,-2489.5) (9260.3,7949.07) (-6478.4,11624.4) (12876.3,-818.412) (1154.97,14550.8) (-6682.21,16277.6) (5505.41,2154.77) (-4127.19,16948.9) (13803.2,-1033.34) (-4362.43,20035.3) (5298.93,-3670.08) (2330.36,19742.5) (-8678.76,16976.5) (6980.14,-10485.7) (8671.46,28824) (-12982.3,-3520.52) (5241.36,1901.13) (-277.721,15996.7) (-5438.99,18732.8) (9482.79,2526.97) (10920.5,16161.2) (-7246.28,15253.1) (4840.15,19646.7) (7837.92,-5849.06) (4408.51,22469.8) (-34797,-5487.36) (173.343,21472.8) (12553.1,20385) (11001.2,23630.6) (-14491.8,-3877.56) (22193.7,46173.8) (-18861.2,57696.6) (3445.08,-23172.5) (20990,23199.1) (-61919.8,68790.2) (31274,-35905.2) (168824,59176.6) (-105456,61256.2) (-5463.41,50405.5) (-47315.6,136349) (-11105.8,-41905) (-107113,8657.6) (-303867,-280625) (191213,4128.55) (-244552,365024) (58292.5,-99436) (-189677,20435.6) (265870,-91877.3) (47528.1,-127325) 
(180140,-104600) (-298345,-89928.4) (40888.2,167875) (3415.46,-57919.5) (73265.3,62552.3) (-110326,-7440.47) (46246.7,195351) (79023.1,28536) (30168.5,2043.79) (60229.2,-3246.46) (-54810,-37328.5) (48245,56606.2) (23506.8,-53198.1) (62414.2,-28867.3) (9122.22,-20897.6) (-45750.8,44319.6) (28945.8,-5139.56) (15822.3,18684.1) (-30802.7,-26247.1) (-11435.7,18185.1) (17939.5,21252.5) (2720.24,6262.61) (8485.73,-4188.23) (16080.3,21336.1) (-1036.05,19134.8) (5810.99,-18812.6) (9907.62,10282.5) (-474.115,2710.87) (-9397.54,1973.28) (10256.2,1618.33) (10973.7,-1284.74) (-9104.17,16988.7) (10897.2,236.374) (20032.2,10940.2) (178.293,8930.64) (7514.79,-13155.9) (15542.9,20180.3) (-13722,3053.9) (2205.63,-239.099) (5513.1,9379.29) (7292.12,-1135.44) (7048.72,-3429.32) (-3142.28,4890.25) (10724,6018.15) (-3350.15,8865.13) (-10686.7,-6624.03) (8417.44,15756.1) (-1956.86,-546.564) (4794.97,-4667.89) (5972.32,10035.7) (-698.334,3060.25) (6027.79,6836.29) (-4535.16,8223.82) (1873.32,-7034.15) (-2842.02,10779.4) (-2030.92,1151.72) (9468.77,1579.19) (-950.353,8955.25) (-4360.87,-2628.88) (6917.05,7850.76) (-6117.61,7490.67) (5122.25,-2064.05) (2139.1,3683.59) (-1380.92,2853.96) (1663.4,2124.82) (2157.34,284.009) (3054.54,6346.04) (-2372.15,4886.76) (3070.57,-4166.81) (3601.43,8636.09) (-9717.47,7380.5) (3634.15,-4858.15) (1532.22,8071.3) (-8059.1,2355.62) (5382.08,-528.566) (-52.7893,7118.49) (-2278.95,1384.8) (3260.04,4732.77) (-2840.89,6576.9) (4508.55,4071.31) (-5605.76,322.618) (2755.89,1228.19) (-1169.9,2966.17) (2610,3682.6) (5381.19,1324.86) (-4988.19,3495.53) (554.439,1596.45) (-1478.43,4452.43) (-2629.96,2965.39) (72.0915,-1744.57) (-1233.06,3965.94) (1891.84,2194.71) (2221.42,5024.91) (-1091.13,3489.03) (-1219.3,-1426.51) (-1811.51,4010.7) (-1442.59,2378.15) (653.847,-380.569) (2679.23,3632.21) (-1153.34,2412.51) (-2071.54,5505.56) (889.254,2600.11) (1056.7,3814.34) (-1542.66,1220.63) (854.495,1825.75) (-426.405,4761.66) (674.539,1006.23) (1866.37,2174.89) (-2204,4365.7) (-672.766,2343.27) (1072.3,3457.95) (-481.826,1317.56) (-840.747,2007.19) (-156.209,1840.79) (-2054.96,3263.89) (1884.92,2112.74) (-506.781,1624.45) (-1083.92,5506.28) (-2543.86,471.519) (479.338,3662.34) (-1403.84,2171.54) (-83.9624,2497.73) (-1529.46,2793.94) (11.7599,1243.84) (-1561.2,4467.62) (-2231.6,2587.55) (-1448.27,970.489) (36.0915,2753.22) (-2239.1,1190.26) (-3425.21,1452.15) (-701.457,1091.53) (-971.486,3928.11) (-741.912,2787.38) (-4199.9,2645) (-47.8397,1201.89) (-4185.04,3564.31) (1351.87,1615.94) (-2928.5,-608.704) (-2010.55,2809.36) (-1538.14,2227.87) (-1477.35,2723.94) (5.18494,2788.93) (-2457.08,4219.7) (-1699.99,1767.84) (-981.308,4714.84) (-1477.46,3013.67) (-2358.33,3208.4) (-1566.71,323.031) (449.294,4825.38) (-3338.77,7250.23) (-2261.79,-342.24) (2000.55,5767.16) (-2077.17,1053.18) (365.069,-955.775) (-282.824,2027.38) (-886.25,200.238) (-948.3,1853.93) (-3911.45,2877.98) (-1150.14,3908.81) (-5205.22,-1816.22) (-258.447,2796.89) (-4168.31,4241.99) (-3201.58,1762.36) (2201,481.956) (-2475.25,6399.2) (-2780.89,-1191.47) (294.103,1294.22) (-5720.12,829.483) (-483.563,-5172.08) (-2497.49,3121.12) (-2002.51,-671.851) (380.635,1494.42) (-3174.69,2492.24) (-1578.69,1002.27) (847.858,1734.32) (-4917.09,1931.99) (-2192.54,-39.0164) (1285.17,-2550.41) (-5178.08,3448.22) (-3291.67,4923.16) (-2717.84,-2010.05) (1674.24,1010.98) (-8763.59,4372.56) (-313.129,-5522.33) (-1053.48,5254.89) (-9465.34,-160.395) (6481.99,-6221.71) (-4271.34,5801.69) (-4806.87,-2988.76) (4281.86,1087.58) (-8419.65,7485.02) (-1895.55,-5189.59) (-3743.6,864.139) (-5243.69,-3374.82) (-6742.46,1216.02) (-3961.2,-5975.9) (65.4601,-362.734) (-11454.3,7273.84) (-4644.42,1143.09) (2728.6,1286.22) (-9976.5,4650.72) (-1040.8,-6843.48) (-8980.56,3523.77) (-2410.85,-5753.44) (1371.25,3168.04) (-9797.86,1931.8) (-3871.29,-1520.06) (-2214.5,7180.78) (-19644.1,4183.75) (-10896.5,-8119.71) (-6950.9,2623.26) (-4693.02,-2184.95) (-976.622,1549.78) (813.351,1315.75) (-1221.25,3804.36) (-6094.64,-6427.19) (-14858.6,240.331) (-6768.03,14692.6) (-15795.8,-14147.5) (1833.32,-5388.83) (-8666.93,12348.2) (-1642.68,6584.54) (-4755.1,3336.23) (-21447.8,21441.6) (3901.91,-3314.2) (-12065.1,-82.4881) (-12901.1,99.1658) (-6588.06,-9011.68) (-1747.04,-18855.7) (-13821.9,5545.22) (-8807.81,-10116.8) (-13064.9,-4889.5) (-8244.01,9613.42) (-39023.5,24315.7) (7643.99,-21703.7) (-20803.8,-7991.47) (2380.73,-2176.21) (-39927.7,-5361.94) (6387.52,13811.2) (-39224.9,6463.97) (-61633.5,26513.9) (18182.8,-93349) (-111134,45202.5) (-62410.7,-115776) (193797,-25940.5) (-65035.6,48163.1) (-57986.1,-19714.2) (116010,-83424.1) (-362677,-126972) (100301,-92440.9) (5282.84,54960.3) (10907.1,-93852.8) (71553.6,-250562) (-130132,59976) (-65033.3,-39737) (-39950,263648) 
