256 256
6.12534e+06 (-364402,-394857) (-107285,-145951) (171411,136445) (-77362.2,98507.6) (153363,-85283) (-8019.9,89490) (84556.2,-106663) (-48069.4,11598.9) (33833,-77062) (-26258.1,10527.5) (42604.2,54620) (68845.1,-138368) (74149.2,64966.4) (-50658.8,30244) (-5989.9,-37359) (46339.1,30732.8) (-30843.1,1808.88) (-8247,-82346) (-2302.77,22252) (4028.02,-9666.64) (-9553.49,-17101) (11104.9,-7108.12) (-22666.4,27346.1) (409.626,-5717.85) (16361.5,-15241.2) (-9657.3,14369.3) (11099,-7047.05) (156.193,-15919) (12528.8,983.823) (468.86,120.782) (-3860.33,-6290.77) (11604.8,-3320.8) (1553.77,13333.5) (-12232,-9071.37) (11427.6,-14770.3) (-5510,16425.5) (-10104.5,-14016.9) (22240.4,5669.8) (-2171.27,1541.41) (5682.72,-9368.89) (6939.21,4240.5) (-1498.73,-5641.61) (2237.11,-1993.85) (-780.255,-10604.1) (12291.5,-6885.61) (-4334.29,5013.12) (2900.62,-6736.67) (6165.55,5973.06) (-4620.91,2530.23) (-1531,-3400.16) (5066.15,2210.84) (-2164.06,-8276.99) (7115.5,-2759.36) (-162.4,-185.368) (8705.9,-6068.46) (6933.04,6699.89) (-8624.52,-11219.8) (5068.96,-560.892) (1242.1,-37.8051) (-3083.96,-6012.66) (11552.1,238.462) (1334.32,-4532.69) (2573.24,-1674.46) (-1563.03,-1.89242) (3426.6,531.381) (665.145,26.3778) (-704.498,-7337.36) (6118.96,-1352.12) (-3584.37,-971.602) (3645.22,-7230.85) (6947.73,416.639) (-9984.03,-2257.82) (6022.77,-9468.78) (390.396,4767.1) (-990.203,-2043.1) (3041.41,-4263.5) (868.545,675.248) (-2966.97,-1561.1) (-1406.73,-556.733) (2819.04,-3697.14) (434.367,882.835) (-38.922,830.264) (3122.35,37.57) (1837.72,2667.34) (3050.33,-3232.58) (1521.44,-1225.88) (741.493,-1280.64) (4682.23,-4202.39) (2569.73,2199.92) (-28.5081,-448.873) (2104.08,-989.512) (2096.52,1883.74) (-646.888,-4734.68) (4574.16,-96.96) (-1658.87,291.558) (163.754,-1238.79) (1206.17,1661.91) (3275.58,-157.448) (2548.68,825.357) (-754.499,-553.05) (810.276,1281.95) (509.882,-3024.97) (3630.6,-902.342) (1075.68,1370.4) (636.946,-2805.29) (5482.7,-2139.28) (1214.53,-946.536) (-1250.18,-546.716) (4117.81,-575.829) (3675.3,616.906) (3865.07,-529.413) (249.4,-589.325) (2872.48,-897.328) (921.256,929.053) (1604.4,1136.74) (1599.73,-533.434) (758.713,-1534.39) (3693.56,2085.32) (1932.68,-618.276) (1599.39,-1085.11) (2960.49,-7.04387) (-491.106,823.747) (2010.96,-168.766) (2096.42,-551.87) (1412.01,-35.9419) (3947.05,1771.38) (-142.461,655.621) (3027,0.267615) (-142.464,-655.599) (3947.05,-1771.36) (1412.01,35.9591) (2096.41,551.889) (2010.96,168.783) (-491.102,-823.727) (2960.49,7.06825) (1599.39,1085.29) (1932.68,618.303) (3693.56,-2085.3) (758.694,1534.4) (1599.73,533.455) (1604.41,-1136.71) (921.252,-929.03) (2872.49,897.354) (249.398,589.413) (3865.08,529.449) (3675.29,-616.886) (4117.81,575.852) (-1250.18,546.737) (1214.53,946.555) (5482.7,2139.29) (636.928,2805.33) (1075.68,-1370.23) (3630.6,902.367) (509.883,3024.99) (810.274,-1281.93) (-754.498,553.063) (2548.69,-825.336) (3275.58,157.468) (1206.17,-1661.89) (163.753,1238.64) (-1658.86,-291.523) (4574.16,96.9799) (-646.892,4734.71) (2096.51,-1883.72) (2104.08,989.538) (-28.5191,448.898) (2569.73,-2199.9) (4682.23,4202.55) (741.488,1280.66) (1521.44,1225.9) (3050.35,3232.6) (1837.72,-2667.32) (3122.38,-37.5478) (-38.9288,-830.244) (434.365,-882.813) (2819.04,3697.22) (-1406.73,556.761) (-2966.97,1561.12) (868.546,-675.228) (3041.4,4263.52) (-990.201,2043.11) (390.393,-4767.08) (6022.77,9468.81) (-9984.03,2257.99) (6947.73,-416.617) (3645.23,7230.86) (-3584.36,971.619) (6118.97,1352.13) (-704.498,7337.38) (665.143,-26.3573) (3426.61,-531.353) (-1563.03,2.10636) (2573.24,1674.48) (1334.32,4532.71) (11552.1,-238.445) (-3083.96,6012.68) (1242.09,37.8114) (5068.96,560.91) (-8624.53,11219.8) (6933.04,-6699.73) (8705.89,6068.48) (-162.393,185.383) (7115.5,2759.38) (-2164.06,8277.01) (5066.15,-2210.81) (-1531,3400.17) (-4620.91,-2530.2) (6165.55,-5972.98) (2900.63,6736.7) (-4334.28,-5013.1) (12291.5,6885.63) (-780.257,10604.1) (2237.1,1993.86) (-1498.73,5641.63) (6939.21,-4240.49) (5682.72,9369.05) (-2171.28,-1541.39) (22240.4,-5669.78) (-10104.5,14016.9) (-5510,-16425.5) (11427.6,14770.4) (-12232,9071.38) (1553.77,-13333.5) (11604.8,3320.62) (-3860.33,6290.78) (468.855,-120.761) (12528.8,-983.803) (156.177,15919) (11099,7047.06) (-9657.3,-14369.3) (16361.5,15241.2) (409.626,5717.99) (-22666.4,-27346) (11104.9,7108.12) (-9553.5,17101) (4028.02,9666.64) (-2302.77,-22252) (-8246.99,82346.1) (-30843.1,-1808.85) (46339.1,-30732.8) (-5989.89,37359) (-50658.8,-30244) (74149.2,-64966.5) (68845.1,138368) (42604.2,-54620) (-26258.1,-10527.5) (33833,77062) (-48069.4,-11598.7) (84556.2,106663) (-8019.91,-89490) (153363,85283) (-77362.2,-98507.6) (171411,-136445) (-107285,145951) (-364402,394857) 
(123003,344059) (-49534.8,-208718) (-67068.2,56483.2) (-4409.26,5672.34) (95664.5,-67840.8) (80402.7,57506) (46957.6,-37813.2) (12661.1,2532.5) (-62689.1,92375.1) (66081.6,23500.9) (32199.2,-42884.1) (-37483.4,-26272.8) (22884.2,-12910.7) (-29155.8,-64941.1) (56645.4,-21820) (-28295.5,10299) (-16074.4,-45001.7) (14662.9,-2063.41) (-12917.2,4080.22) (-20607.6,-28067.3) (10233.3,21472.5) (-15659.4,-3034.13) (13916.8,-1585.49) (-8698.89,-23255.4) (16119.1,22627.7) (-26303.2,-1160.06) (16349.2,-22526.4) (-7676.04,10884.4) (-16933.2,5733.47) (-13992.1,-4674.22) (114.4,-3544.84) (-662.141,17773.5) (-13637.9,-5852.55) (17307.5,-15198.7) (1309.59,13062.5) (-6327.96,-12028.7) (20321.1,-6359.96) (-4487.25,12017.3) (-19829.6,-445.937) (2711.07,-4139.23) (-5000.96,1236.56) (989.358,-152.183) (-3150.56,-3321.75) (-3355.81,439.122) (2403.51,7667.03) (-12096.6,6708.42) (3530.06,-12777.1) (-7037.68,7214.85) (-4517.08,-8685.11) (11693.2,1947.1) (-6292.24,2493.54) (4151.64,-1029.52) (-3383.72,9723.38) (-9172.15,-2755.97) (8824.81,3601.57) (-7339.9,-496.731) (1156.49,-9568.13) (4494.55,4375.21) (-9053.19,1987.34) (8807.14,-5008.37) (1483.24,6607.87) (-4393.97,-6094.22) (-237.818,-2812.85) (-392.378,1566.53) (307.541,-1260.32) (-1262.7,-1219.74) (1585.55,-5156.47) (-519.243,4054.32) (-2765.28,-2383.68) (4722.73,-1768.65) (-3348,7354.23) (-7244.14,-5280.9) (4661.08,-962.661) (-5727.36,3802.56) (478.263,-6723.54) (-386.673,6644.92) (-1453.94,-1628.1) (-1023.85,-805.994) (-1297.42,27.6877) (-2812.18,520.333) (-2097.95,951.908) (568.047,-1847.15) (-1613.57,133.864) (-432.055,-1347.05) (30.5041,-864.021) (-542.923,2224.6) (-3432.52,-1487.95) (330.503,805.827) (-4705.08,1806.29) (-1817.95,-2225.71) (-326.057,-13.6881) (1058.83,-1276.3) (1025.49,1124.67) (-1314.98,2071.43) (-1477.48,-2403.94) (3569.37,695.747) (-2037.2,796.993) (-5219.97,-1146.27) (1455.55,-1112.77) (1879.39,-304.572) (-280.909,673.287) (-1455.18,-2926.21) (457.774,-262.616) (-2538.51,-183.412) (-25.5363,-2114.95) (-22.8597,2267.99) (-1848.66,-2041.95) (1974.5,1125.13) (450.537,504.775) (-2197.39,-424.102) (8.92076,571.126) (-357.844,1023.2) (69.1516,22.3224) (397.575,-706.07) (1393.92,-174.329) (-412.611,474.48) (2017.88,166.781) (-442.983,-619.265) (-1368.89,1468.35) (338.659,317.922) (807.517,-839.314) (966.936,-745.862) (-815.494,951.821) (-313.287,154.24) (2517.49,138.374) (-160.682,233.653) (825.069,-1699.25) (272.929,-2688.64) (1030.57,2230.83) (-788.235,-415.602) (-197.707,1006.83) (1732.96,-2546.1) (23.0185,3009.39) (553.607,-492.159) (929.204,-2294.95) (976.997,239.173) (-1977.63,-1092.24) (510.233,-143.935) (1005.56,-1800.13) (192.573,-2140.36) (-781.556,1128.5) (1790.39,-2056.33) (373.764,353.556) (1297.17,-1342.93) (1259.52,-2523.77) (866.379,-1134.48) (338.71,-272.807) (773.396,144.406) (3629.08,-3203.69) (165.559,2846.9) (-1433.15,-1888.63) (-482.695,-609.735) (-2749.14,-493.362) (-2051.61,-5039.56) (2161.58,-1410.87) (-1686.98,1921.04) (-624.621,-1965.73) (-403.938,283.235) (-1511.8,2258.03) (-2179.91,1825.1) (-283.957,-620.066) (3459.99,2777.68) (-2947.91,1566.12) (783.824,-3788.98) (3642.25,2978.74) (-1595.69,-1774.98) (3527.42,-211.368) (-3248.6,-1440.3) (-23.2196,-2207.88) (2553.98,-2825.04) (-2833.7,-2126.3) (2546.03,-2933.33) (1254.6,2860.32) (828.39,-1034.58) (-503.485,-1239.45) (420.634,570.925) (-2569.66,-457.157) (724.344,-3153.3) (2256.04,-581.821) (597.767,823.417) (-890.609,-3742.24) (1294.57,-2660.6) (689.423,3151.14) (-1006.73,-3846.64) (3813.45,166.323) (-6248.41,1444.75) (487.482,-10347.5) (2242.07,4768.47) (-3951.8,-1548.06) (10257,-3596.03) (-3214.93,3457.44) (-2821.26,-4204.99) (1285.64,4494.11) (2991.67,-5029.32) (-3740.67,3998.17) (-1304.19,-2412.79) (5149.16,-8078.17) (2859.67,5782.84) (-2624.53,-9130.08) (5018.58,104.265) (-1839.19,6391.35) (-1697.61,-9657.3) (2405.19,2970.26) (-4294.17,-5929.83) (4353.65,-7357.27) (3429.52,4366.63) (1936.47,-9275.25) (3923.18,3764.15) (-10371.9,1761.87) (751.219,-1042.81) (-7099.45,-81.6784) (-1627.69,-9502.47) (5920.46,750.237) (-387.556,-4219.3) (1888.23,2882.03) (-846.874,6188.67) (1515.56,-5203.78) (-5265.35,12734.3) (-11870.2,-6922.48) (9534.39,-12939.4) (13474.2,13028.5) (-12211.9,-5815.77) (16666.3,18.4058) (-725.137,17784.9) (-6570.27,-12898.6) (12949.9,-9167.29) (-2149.44,7118.91) (4436.61,-12259.8) (-12795.2,-15319.5) (16312.1,-2781) (-14690.4,7507.01) (-4783.17,-14355.3) (13736.2,3226.83) (-4398.85,18798.8) (-4106.38,-16428.1) (-26086.1,-10471.5) (17687.9,26875.1) (9749.26,2359.72) (-11455.7,-31797) (14968.8,28149.1) (-35517.4,40284.6) (14802.9,-81786.3) (35521.9,84474.9) (-80332.6,-39959.3) (71972,31027) (60145,-30145.1) (31127,-37760.4) (-42155.9,18559.8) (183976,-60707.1) (105988,57561.3) (159160,-118787) (301709,-130779) (-475306,776052) (-474746,94521.5) (134613,-210277) (-42086.4,-303621) 
(91335.8,44928.6) (151032,-78155.2) (117506,-227895) (66890.7,14655.1) (-66199.7,-156208) (63808.1,-62616.5) (281.484,-75804.1) (38885.1,2088.35) (-11336.8,-77340.3) (76651.8,11337.6) (15014.7,-31206.8) (-5202.92,-74287.7) (36230.7,-25065.7) (-12146.5,71298.8) (-5984.5,-32293.9) (51893.6,-43125) (-47290.9,4310.48) (-27283.1,-25757.5) (33374.9,-10824.9) (13590.7,-8873.49) (-16021.4,-24347.9) (-10822.3,-14237.2) (-4672.95,32265.6) (11558.9,-25720.4) (-171.034,-17974.9) (12366.8,-6680.46) (4688.82,4949.29) (14893.3,-13781.9) (15565.3,-9472.82) (10438.4,8010.21) (325.643,-7137.46) (4939.2,-5330.98) (15933.3,-6327.42) (-21350,3559.55) (2393.41,-22887.4) (8045.45,6587.68) (-8265.54,-10431.7) (18109,-14024.9) (3796.17,9750.26) (5406.49,-7613.38) (12305.5,-4196.88) (5111.22,315.72) (7299.44,-6184.91) (5999.09,-7036.17) (12314,-13390.3) (9627.65,5900.61) (6680.45,-4330.39) (5823.42,-9313.87) (1393.46,7777.61) (-1104.81,-8637.45) (13809.5,-4306.18) (-1967.6,293.374) (12626.8,-9616.44) (9001.8,191.971) (4440.56,-5805.2) (15869.1,-4380.83) (-5640.56,4649.45) (6188.69,-10114.9) (11444.7,2212.73) (359.217,-4257.4) (5533.33,-12441.4) (7522.33,4177.82) (2551.47,-1335.16) (7843.48,-384.631) (3501.4,-6053.37) (6443.65,3045.39) (-1566.26,-136.111) (7203.17,-7890.42) (8047.3,690.525) (-174.2,-3046.08) (12478.4,-7317.76) (3028.1,5778.45) (-1447.79,-6844.29) (11831.1,-3139.38) (3950.41,1216.42) (727.749,-10568.4) (7516.14,1641.77) (2586.95,-1051.07) (1281.09,-683.568) (6445.61,-3908.35) (54.4368,-1710.51) (6531.1,2956.04) (306.083,-2279.64) (6076.59,768.683) (1596.21,1106.73) (5944.69,917.134) (7064.37,-489.198) (5901.65,-3935.75) (9876.47,49.9257) (4144.11,1779.76) (5450.09,-2811.9) (5779.73,-76.6756) (633.367,-1575.17) (4211.67,-652.481) (6115.8,-1228.32) (3127.76,168.801) (6242.45,-3380.68) (1258.19,2366.66) (4246.61,-1325.2) (2082.85,-2787.64) (5910.49,-2344.19) (6159.47,-1689.5) (4773.82,-1611.15) (6629.28,-210.741) (2313.49,2529.73) (5962.21,-4666.9) (4129.69,1167.28) (696.304,1156.59) (4589.78,-974.411) (5225.24,284.809) (3059.49,-530.929) (3938.94,402.065) (5529.09,101.389) (5727.67,959.265) (3610.93,-561.901) (4660.79,-1324.12) (2757.25,1842.06) (6600.14,-960.432) (4233.1,552.462) (4058.18,-652.926) (4270.96,63.2925) (3051.94,835.009) (3234.67,-812.101) (4164.33,-223.065) (2373.46,-845.04) (3826.74,815.436) (4410.95,944.209) (3620.6,-1063.07) (1705.49,495.091) (2706.86,24.0179) (3949.88,1715.02) (4360.51,1177.71) (2141.75,685.285) (4420.86,1663.85) (2219.53,309.865) (6013.38,3664.03) (3570.08,732.547) (2308.56,1653.8) (4799.28,2290.04) (3811.65,665.249) (2533.32,151.586) (5013.68,526.597) (3546.9,253.125) (2928.77,1933.24) (2519.77,-1042.39) (3332.61,3070.49) (3892.96,1904.75) (2941.22,4829.3) (3259.16,196.015) (4397.32,-1103.36) (5222.31,1100.98) (1145.14,3059.95) (6491.55,753.818) (2764.6,4567.57) (2292.06,534.82) (3517.03,1535.07) (3304.37,1575.33) (2059.3,1504.9) (3845.63,127.214) (2474.84,3362.5) (1949.88,5676) (1702.05,-634.641) (5402.7,1575.63) (-979.824,3368.92) (1410.59,1285.05) (5466.75,3480.06) (-29.9887,534.903) (7702.63,1952.97) (1096.63,7188.95) (-454.636,4230.04) (5712.35,3446.52) (-1356.42,2973.03) (3050.9,-765.977) (4367.18,5083.98) (1411.42,1462.72) (6879.4,4986.76) (647.769,6117.58) (4979.74,4063.25) (-1578.54,2286.42) (6817.37,2995) (1623.3,4202.95) (-2696.36,671.654) (8215,4970.55) (1953.38,10157.9) (-3265.24,1820.88) (10376.3,5376.92) (2012.02,12945.4) (1503.08,-313.582) (7014.61,3096.62) (-1493.16,11034.9) (1637.45,3303.91) (7507.11,5602.01) (-142.014,5819) (10567.5,5340) (1746.86,950.47) (6126.57,7127.3) (-2520.81,5723.18) (-18.1729,-301.371) (1241.96,4559.27) (-7976.3,3951.39) (10154.6,6765.27) (5100.34,8920.46) (103.668,3176.5) (4528.58,14206.6) (-4761.31,6962.63) (1215.44,10734.7) (209.408,6620.39) (5816.25,-2489.5) (9260.3,7949.07) (-6478.41,11624.4) (12876.3,-818.412) (1154.97,14550.8) (-6682.21,16277.6) (5505.41,2154.77) (-4127.18,16948.9) (13803.2,-1033.34) (-4362.42,20035.3) (5298.93,-3670.08) (2330.36,19742.5) (-8678.76,16976.5) (6980.14,-10485.7) (8671.46,28824) (-12982.3,-3520.52) (5241.36,1901.13) (-277.718,15996.7) (-5438.99,18732.8) (9482.8,2526.97) (10920.5,16161.2) (-7246.28,15253.1) (4840.15,19646.7) (7837.92,-5849.06) (4408.51,22469.8) (-34797,-5487.36) (173.343,21472.8) (12553.2,20385) (11001.2,23630.6) (-14491.8,-3877.57) (22193.7,46173.8) (-18861.2,57696.6) (3445.08,-23172.5) (20990,23199.1) (-61919.8,68790.2) (31274,-35905.2) (168824,59176.6) (-105456,61256.2) (-5463.41,50405.5) (-47315.6,136349) (-11105.8,-41905) (-107113,8657.62) (-303867,-280625) (191213,4128.54) (-244552,365024) (58292.5,-99436) (-189677,20435.6) (265870,-91877.3) (47528.1,-127325) 
(180140,-104600) (-298345,-89928.4) (40888.2,167875) (3415.48,-57919.5) (73265.3,62552.3) (-110326,-7440.48) (46246.7,195351) (79023.1,28536) (30168.5,2043.81) (60229.2,-3246.46) (-54810,-37328.4) (48245,56606.2) (23506.8,-53198.1) (62414.3,-28867.3) (9122.22,-20897.6) (-45750.8,44319.6) (28945.8,-5139.56) (15822.3,18684.1) (-30802.7,-26247.1) (-11435.7,18185.1) (17939.5,21252.5) (2720.24,6262.61) (8485.73,-4188.22) (16080.3,21336.1) (-1036.06,19134.8) (5810.99,-18812.7) (9907.62,10282.5) (-474.115,2710.87) (-9397.56,1973.28) (10256.2,1618.33) (10973.7,-1284.74) (-9104.17,16988.7) (10897.2,236.376) (20032.2,10940.2) (178.292,8930.64) (7514.8,-13155.9) (15542.9,20180.3) (-13722,3053.9) (2205.63,-239.1) (5513.11,9379.29) (7292.13,-1135.45) (7048.72,-3429.32) (-3142.28,4890.25) (10724,6018.15) (-3350.15,8865.13) (-10686.7,-6624.02) (8417.45,15756.1) (-1956.86,-546.565) (4794.97,-4667.9) (5972.32,10035.7) (-698.333,3060.25) (6027.79,6836.29) (-4535.15,8223.82) (1873.32,-7034.15) (-2842.02,10779.4) (-2030.93,1151.72) (9468.77,1579.19) (-950.349,8955.26) (-4360.87,-2628.88) (6917.05,7850.75) (-6117.61,7490.67) (5122.25,-2064.05) (2139.1,3683.59) (-1380.92,2853.96) (1663.4,2124.82) (2157.34,284.011) (3054.54,6346.04) (-2372.15,4886.76) (3070.57,-4166.81) (3601.43,8636.1) (-9717.47,7380.51) (3634.15,-4858.15) (1532.22,8071.3) (-8059.1,2355.62) (5382.08,-528.568) (-52.7887,7118.49) (-2278.94,1384.8) (3260.04,4732.77) (-2840.89,6576.9) (4508.55,4071.31) (-5605.76,322.614) (2755.89,1228.19) (-1169.9,2966.17) (2610.01,3682.6) (5381.19,1324.86) (-4988.19,3495.53) (554.44,1596.45) (-1478.43,4452.42) (-2629.96,2965.4) (72.0912,-1744.57) (-1233.06,3965.94) (1891.84,2194.71) (2221.42,5024.91) (-1091.13,3489.03) (-1219.3,-1426.5) (-1811.51,4010.7) (-1442.59,2378.15) (653.847,-380.565) (2679.23,3632.22) (-1153.34,2412.51) (-2071.54,5505.56) (889.254,2600.11) (1056.7,3814.34) (-1542.65,1220.63) (854.496,1825.75) (-426.405,4761.66) (674.541,1006.23) (1866.37,2174.89) (-2204,4365.71) (-672.764,2343.27) (1072.3,3457.95) (-481.826,1317.56) (-840.747,2007.19) (-156.209,1840.79) (-2054.96,3263.89) (1884.92,2112.74) (-506.78,1624.45) (-1083.92,5506.28) (-2543.86,471.518) (479.339,3662.34) (-1403.84,2171.54) (-83.9624,2497.73) (-1529.46,2793.94) (11.7609,1243.85) (-1561.2,4467.62) (-2231.6,2587.55) (-1448.27,970.49) (36.0896,2753.21) (-2239.1,1190.26) (-3425.2,1452.15) (-701.455,1091.53) (-971.483,3928.11) (-741.911,2787.39) (-4199.9,2645) (-47.8386,1201.89) (-4185.04,3564.3) (1351.87,1615.94) (-2928.5,-608.704) (-2010.55,2809.36) (-1538.14,2227.86) (-1477.35,2723.93) (5.18575,2788.93) (-2457.08,4219.69) (-1699.98,1767.84) (-981.307,4714.83) (-1477.46,3013.67) (-2358.33,3208.4) (-1566.71,323.031) (449.296,4825.38) (-3338.77,7250.23) (-2261.79,-342.239) (2000.55,5767.15) (-2077.17,1053.17) (365.069,-955.777) (-282.824,2027.38) (-886.248,200.239) (-948.3,1853.93) (-3911.45,2877.99) (-1150.13,3908.81) (-5205.22,-1816.22) (-258.448,2796.88) (-4168.31,4241.99) (-3201.58,1762.36) (2201,481.956) (-2475.24,6399.2) (-2780.89,-1191.47) (294.104,1294.22) (-5720.12,829.484) (-483.561,-5172.09) (-2497.49,3121.12) (-2002.51,-671.852) (380.637,1494.42) (-3174.69,2492.24) (-1578.69,1002.27) (847.86,1734.32) (-4917.09,1931.99) (-2192.54,-39.0189) (1285.17,-2550.42) (-5178.08,3448.22) (-3291.67,4923.16) (-2717.84,-2010.05) (1674.24,1010.98) (-8763.59,4372.56) (-313.126,-5522.33) (-1053.48,5254.89) (-9465.34,-160.395) (6481.99,-6221.7) (-4271.34,5801.69) (-4806.88,-2988.76) (4281.86,1087.58) (-8419.65,7485.02) (-1895.55,-5189.59) (-3743.6,864.139) (-5243.69,-3374.82) (-6742.46,1216.01) (-3961.2,-5975.9) (65.4578,-362.734) (-11454.3,7273.84) (-4644.42,1143.08) (2728.6,1286.23) (-9976.5,4650.72) (-1040.8,-6843.48) (-8980.56,3523.77) (-2410.85,-5753.44) (1371.26,3168.05) (-9797.86,1931.8) (-3871.29,-1520.06) (-2214.5,7180.78) (-19644.1,4183.75) (-10896.5,-8119.71) (-6950.9,2623.26) (-4693.02,-2184.95) (-976.618,1549.78) (813.348,1315.76) (-1221.25,3804.36) (-6094.63,-6427.19) (-14858.7,240.331) (-6768.03,14692.6) (-15795.8,-14147.5) (1833.32,-5388.83) (-8666.93,12348.2) (-1642.68,6584.54) (-4755.1,3336.24) (-21447.8,21441.5) (3901.92,-3314.2) (-12065.1,-82.4888) (-12901.1,99.1684) (-6588.06,-9011.68) (-1747.04,-18855.7) (-13821.9,5545.22) (-8807.81,-10116.8) (-13064.9,-4889.5) (-8244.02,9613.43) (-39023.5,24315.7) (7644,-21703.7) (-20803.8,-7991.48) (2380.73,-2176.21) (-39927.7,-5361.93) (6387.53,13811.2) (-39224.9,6463.97) (-61633.5,26513.9) (18182.8,-93349) (-111134,45202.5) (-62410.7,-115776) (193797,-25940.5) (-65035.6,48163.1) (-57986.1,-19714.2) (116010,-83424.1) (-362677,-126972) (100301,-92440.9) (5282.84,54960.3) (10907.1,-93852.8) (71553.6,-250562) (-130132,59976) (-65033.3,-39737) (-39950,263648) 
